episode,global_step,reward,steps,goal,actor_loss,critic_loss,entropy,alpha,replay_size,energy_level,min_collected_data,collected_data_sum
414,715097,-26085.0,1957,True,-273036449319660.25,7.350155848359415e+28,1.6094379424744256,170150431031296.0,250000,99377891.95824,6378101945.646204,60591968483.63894
425,717761,-15110.0,1308,True,-273500958210442.56,7.375118902577801e+28,1.6094379424820981,170150431031296.0,250000,99657166.27483086,2126033981.882068,53150849547.0517
431,717983,-8122.0,642,True,-273935847975951.94,7.398611929992823e+28,1.6094379424584617,170150431031296.0,250000,99954981.92758912,2126033981.882068,40394645655.7593
430,719724,-9353.0,829,True,-273895014883021.66,7.396403718687805e+28,1.6094379424689331,170150431031296.0,250000,99766025.17984286,1063016990.941034,18071288845.997578
426,721464,-14925.0,1411,True,-273655333400921.44,7.383457294566778e+28,1.6094379424837615,170150431031296.0,250000,99554897.97589116,2126033981.882068,72285155383.99031
427,722855,-12351.0,1484,True,-273693610360699.5,7.385538743008385e+28,1.6094379424848004,170150431031296.0,250000,99621013.60853033,2126033981.882068,69096104411.16722
436,724193,-5579.0,402,True,-274219711229320.28,7.414011708945466e+28,1.6094379425048828,170150431031296.0,250000,9999867024.89247,3189050972.823102,29764475746.348953
435,724537,-9983.0,590,True,-274219686830329.94,7.413994043501875e+28,1.6094379425048828,170150431031296.0,250000,99986122.57586303,2126033981.882068,20197322827.879646
404,725965,-31295.0,3653,True,-272893124392626.44,7.34258389024401e+28,1.609437942488566,170150431031296.0,250000,99310345.7976313,19134305836.938614,138192208822.33435
434,727114,-10922.0,773,True,-274219680552305.6,7.413978548261962e+28,1.6094379425048828,170150431031296.0,250000,99816231.90834507,2126033981.882068,32953526719.17206
413,727803,-26089.0,2818,True,-273338826641300.44,7.366477036397965e+28,1.6094379424837315,170150431031296.0,250000,99724288.12147383,6378101945.646204,107364716085.04442
420,728454,-15889.0,2253,True,-273665358655875.25,7.384024573975011e+28,1.609437942491655,170150431031296.0,250000,99316135.40575308,5315084954.70517,109490750066.92645
437,729007,-8212.0,689,True,-274219683686242.47,7.413994403533092e+28,1.6094379425048828,170150431031296.0,250000,99840104.7905467,1063016990.941034,38268611673.87723
422,731107,-14532.0,2363,True,-273717577675700.16,7.386847255602471e+28,1.6094379424922707,170150431031296.0,250000,99334042.04176821,10630169909.410341,114805835021.63162
441,732449,-9925.0,516,True,-274219615584764.03,7.4139829316268775e+28,1.6094379425048828,170150431031296.0,250000,99987438.79187825,1063016990.941034,22323356809.761715
432,734846,-18293.0,1578,True,-274187519015527.2,7.412246736116942e+28,1.6094379424859966,170150431031296.0,250000,99505301.72541559,5315084954.70517,56339900519.87482
440,735303,-9546.0,778,True,-274219620772719.22,7.413968612774553e+28,1.6094379425048828,170150431031296.0,250000,9999742548.033089,1063016990.941034,42520679637.64136
443,737421,-7194.0,716,True,-274219596467880.75,7.413962352985298e+28,1.6094379425048828,170150431031296.0,250000,99828473.58845921,1063016990.941034,38268611673.87723
433,738245,-16563.0,1624,True,-274219638260034.84,7.413976386105146e+28,1.6094379425048828,170150431031296.0,250000,99491639.0433281,6378101945.646204,66970070429.28514
444,738474,-8892.0,710,True,-274219591279999.62,7.413960882352395e+28,1.6094379425048828,170150431031296.0,250000,99939459.23343313,1063016990.941034,48898781583.28757
438,740316,-11000.0,1287,True,-274219630372630.1,7.413954579944223e+28,1.6094379425048828,170150431031296.0,250000,99663452.04902497,1063016990.941034,71222138393.04927
428,741794,-16334.0,2544,True,-273966662819067.16,7.4002805784553e+28,1.609437942493168,170150431031296.0,250000,99309716.26761226,14882237873.174479,117994885994.45476
417,742112,-29630.0,3353,True,-273743388815053.38,7.388252417557824e+28,1.6094379424915504,170150431031296.0,250000,99024528.50494911,9567152918.469307,140318242804.21643
442,742185,-12920.0,1103,True,-274219605238658.66,7.4139481780747155e+28,1.6094379425048828,170150431031296.0,250000,99725747.22743195,1063016990.941034,53150849547.05171
447,742607,-10850.0,850,True,-274219590936706.1,7.4139355215346275e+28,1.6094379425048828,170150431031296.0,250000,99885537.65092713,1063016990.941034,29764475746.348953
448,742627,-11880.0,720,True,-274219597538554.3,7.413915356697945e+28,1.6094379425048828,170150431031296.0,250000,99861617.13874453,1063016990.941034,28701458755.40792
429,744804,-25584.0,2419,True,-274097784681374.22,7.407367907602689e+28,1.6094379424925627,170150431031296.0,250000,99730068.20359942,10630169909.410341,131814106876.68817
439,745240,-22824.0,1486,True,-274219616257345.12,7.413959105790446e+28,1.6094379425048828,170150431031296.0,250000,99543090.13573895,2126033981.882068,49961798574.22859
452,751997,-10694.0,911,True,-274219654504079.3,7.413949767667508e+28,1.6094379425048828,170150431031296.0,250000,99838545.25449342,1063016990.941034,35079560701.05412
451,753767,-10651.0,1154,True,-274219657028563.62,7.4139409608088424e+28,1.6094379425048828,170150431031296.0,250000,99632277.65262924,4252067963.764136,51024815565.16963
460,754387,-9120.0,735,True,-274219697017149.66,7.413969330288282e+28,1.6094379425048828,170150431031296.0,250000,99795153.40010917,1063016990.941034,46772747601.405495
450,754542,-13397.0,1231,True,-274219659402498.72,7.413948288474556e+28,1.6094379425048828,170150431031296.0,250000,99854978.90269127,6378101945.646204,57402917510.81584
453,754565,-14048.0,1020,True,-274219672061124.78,7.413944869163932e+28,1.6094379425048828,170150431031296.0,250000,9999662412.08621,5315084954.70517,34016543710.113087
445,756283,-17692.0,1780,True,-274219649306725.25,7.413945318608061e+28,1.6094379425048828,170150431031296.0,250000,99520609.6775221,5315084954.70517,109490750066.92645
457,757328,-10139.0,951,True,-274219716393026.75,7.413930274746564e+28,1.6094379425048828,170150431031296.0,250000,99706075.83931024,5315084954.70517,44646713619.52342
459,758527,-13208.0,995,True,-274219729484572.56,7.413938768896008e+28,1.6094379425048828,170150431031296.0,250000,99696590.42917706,1063016990.941034,40394645655.7593
449,759057,-11836.0,1663,True,-274219682308770.88,7.413931308501975e+28,1.6094379425048828,170150431031296.0,250000,99507576.52545364,8504135927.528273,85041359275.28271
462,761064,-15281.0,989,True,-274219789634420.22,7.41391349556542e+28,1.6094379425048828,170150431031296.0,250000,99719152.2654967,2126033981.882068,35079560701.05412
455,762764,-16504.0,1403,True,-274219766866334.56,7.413917115666094e+28,1.6094379425048828,170150431031296.0,250000,99725475.32940531,3189050972.823102,68033087420.226166
458,762969,-14448.0,1299,True,-274219784032612.3,7.4139036852130125e+28,1.6094379425048828,170150431031296.0,250000,99591732.15805465,2126033981.882068,52087832556.11067
461,765796,-17291.0,1312,True,-274219849526996.28,7.413873903206657e+28,1.6094379425048828,170150431031296.0,250000,99836194.24648581,1063016990.941034,45709730610.46446
456,768434,-16666.0,1665,True,-274239601972811.34,7.414949888421646e+28,1.609437942495933,170589759209472.0,250000,99468810.47911505,3189050972.823102,62718002465.520996
464,769031,-13346.0,954,True,-274282619509118.12,7.417219885498702e+28,1.609437942489263,170589759209472.0,250000,99800108.26215863,4252067963.764136,35079560701.05412
472,769160,-5746.0,506,True,-274349360983562.12,7.420828411048729e+28,1.609437942475434,170589759209472.0,250000,99871874.96883965,1063016990.941034,22323356809.761715
446,771750,-17844.0,2706,True,-274286021777609.3,7.417496468743468e+28,1.609437942499376,170589759209472.0,250000,99263258.14123565,20197322827.879646,158389531650.214
474,772825,-5424.0,616,True,-274589097217143.7,7.433867781383009e+28,1.6094379424806926,170589759209472.0,250000,99822607.77236788,2126033981.882068,29764475746.348957
473,772844,-10491.0,630,True,-274582017894198.44,7.433481657960629e+28,1.6094379424812302,170589759209472.0,250000,99945730.31149781,2126033981.882068,27638441764.46689
454,775466,-17177.0,2312,True,-274368635941048.25,7.421961431553354e+28,1.6094379424984377,170589759209472.0,250000,99341586.87600037,6378101945.646204,95671529184.69302
463,781245,-15999.0,1828,True,-274547759706622.88,7.431654499680743e+28,1.609437942496731,170589759209472.0,250000,99476078.24518734,10630169909.410341,88230410248.10582
469,782352,-18486.0,1564,True,-274634314134708.72,7.436365201615575e+28,1.6094379424953553,170589759209472.0,250000,9999482206.432268,2126033981.882068,54213866537.99274
470,788255,-15396.0,1858,True,-274709127248068.2,7.440474662275586e+28,1.6094379424968628,170589759209472.0,250000,99431937.37869652,9567152918.469307,63781019456.46205
481,788748,-12401.0,994,True,-274926877139487.94,7.4524021580523095e+28,1.6094379425048828,170589759209472.0,250000,99720740.37953857,2126033981.882068,46772747601.405495
478,790600,-15536.0,1340,True,-274926886702089.16,7.452368509262053e+28,1.6094379425048828,170589759209472.0,250000,99593597.3402564,4252067963.764136,43583696628.5824
465,791603,-21668.0,2326,True,-274674189806992.62,7.4385846073931445e+28,1.6094379424984764,170589759209472.0,250000,99262761.97516333,5315084954.70517,110553767057.8675
468,792539,-24803.0,2266,True,-274704626177442.47,7.4402529106622795e+28,1.6094379424983067,170589759209472.0,250000,99273129.7613498,5315084954.70517,98860580157.51613
475,794484,-15100.0,1793,True,-274880162969592.0,7.449848032734887e+28,1.6094379424965721,170589759209472.0,250000,99507810.31949551,11693186900.351376,117994885994.45474
467,795893,-23867.0,2583,True,-274702318632731.66,7.440129638744074e+28,1.6094379424991139,170589759209472.0,250000,99156154.46233404,13819220882.233444,129688072894.80609
484,796096,-10799.0,859,True,-274926705300452.6,7.452477116306076e+28,1.6094379425048828,170589759209472.0,250000,99797728.67616245,2126033981.882068,40394645655.75929
466,798414,-25576.0,2742,True,-274715066317234.7,7.440829758830902e+28,1.6094379424994485,170589759209472.0,250000,99141704.6641552,7441118936.587238,132877123867.6292
479,799766,-15793.0,1751,True,-274926786439398.4,7.45241442043275e+28,1.6094379425048828,170589759209472.0,250000,99438618.88886778,4252067963.764136,75474206356.81342
476,799810,-18635.0,1961,True,-274926813783081.25,7.452403394696207e+28,1.6094379425048828,170589759209472.0,250000,99374663.74431235,9567152918.469307,98860580157.51613
482,799930,-17735.0,1529,True,-274926751719461.5,7.452439001682463e+28,1.6094379425048828,170589759209472.0,250000,99596859.30230586,1063016990.941034,57402917510.815834
477,803159,-13003.0,2133,True,-274926786728656.12,7.452399940893161e+28,1.6094379425048828,170589759209472.0,250000,99529294.08970477,8504135927.528273,110553767057.86751
488,803491,-6532.0,743,True,-274926608898850.12,7.452438945960766e+28,1.6094379425048828,170589759209472.0,250000,9999754093.501238,1063016990.941034,32953526719.17206
490,804692,-8251.0,638,True,-274926592751712.3,7.452410887269276e+28,1.6094379425048828,170589759209472.0,250000,9999788710.853695,1063016990.941034,24449390791.643784
471,805857,-22282.0,2925,True,-274796437991923.94,7.445264576615661e+28,1.6094379424997884,170589759209472.0,250000,99328816.09596238,19134305836.938614,174334786514.32947
486,808604,-11664.0,1241,True,-275000615219612.56,7.456428585065062e+28,1.6094379424928755,171030228238336.0,250000,99678497.62910102,1063016990.941034,38268611673.87723
491,812021,-13310.0,1008,True,-275218066381937.78,7.468213290014693e+28,1.609437942475317,171465949315072.0,250000,99736491.6976032,1063016990.941034,40394645655.7593
499,812372,-7458.0,480,True,-275603331922875.72,7.489081025222927e+28,1.6094379424427947,171465949315072.0,250000,99855393.69066082,3189050972.823102,24449390791.64378
485,815231,-27440.0,1686,True,-275268995170595.53,7.4710223790856895e+28,1.6094379424872065,171465949315072.0,250000,99479750.6393434,1063016990.941034,57402917510.81583
494,817478,-13265.0,1107,True,-275626387170723.03,7.490432172143599e+28,1.609437942477961,171465949315072.0,250000,99827515.00443637,1063016990.941034,34016543710.11309
493,817694,-13232.0,1205,True,-275585856714774.1,7.488242772164538e+28,1.6094379424801506,171465949315072.0,250000,99748685.74773636,1063016990.941034,47835764592.346535
489,818027,-14782.0,1593,True,-275443877309191.22,7.480531186803424e+28,1.6094379424861744,171465949315072.0,250000,99505516.46746507,3189050972.823102,64844036447.403076
480,818793,-17588.0,2873,True,-275237075564487.7,7.4692850764146025e+28,1.6094379424945096,171465949315072.0,250000,99204777.43265735,9567152918.469307,113742818030.69061
487,819384,-15432.0,1799,True,-275451271522883.44,7.4809448865289475e+28,1.6094379424883167,171465949315072.0,250000,99454937.41084105,4252067963.764136,81852308302.45961
500,821537,-9182.0,980,True,-276114011681787.8,7.516991718275834e+28,1.609437942459267,171908700045312.0,250000,99825841.15642877,4252067963.764136,51024815565.16964
483,822781,-25673.0,2596,True,-275438666378714.9,7.480290471393591e+28,1.6094379424876626,171908700045312.0,250000,99149277.26210567,5315084954.70517,103112648121.28027
495,823986,-15023.0,1511,True,-275911651704625.97,7.506002507792901e+28,1.6094379424752974,171908700045312.0,250000,99583978.5661765,2126033981.882068,53150849547.0517
496,824650,-18431.0,1545,True,-275947675264921.94,7.507965196340681e+28,1.6094379424759486,171908700045312.0,250000,99608366.66644284,2126033981.882068,48898781583.287575
504,824655,-8469.0,589,True,-276624915284329.62,7.544921140162126e+28,1.6094379424795837,171908700045312.0,250000,99843657.7026152,3189050972.823102,29764475746.348953
498,827859,-13570.0,1523,True,-276241158337832.5,7.523978382014524e+28,1.6094379424755305,171908700045312.0,250000,99585576.20621456,4252067963.764136,76537223347.75444
501,828220,-12965.0,1226,True,-276524525509921.0,7.539431708923279e+28,1.6094379424805743,171908700045312.0,250000,99601895.5424581,2126033981.882068,47835764592.346535
509,830056,-7969.0,667,True,-276952250108189.56,7.562811079292957e+28,1.6094379424825422,171908700045312.0,250000,99909305.74717063,1063016990.941034,17008271855.056543
506,830206,-10559.0,782,True,-276869919826820.9,7.558304437625654e+28,1.6094379424858276,171908700045312.0,250000,99847787.34458853,1063016990.941034,42520679637.641365
497,830567,-15411.0,1713,True,-276305994595577.28,7.527517584965668e+28,1.6094379424787861,171908700045312.0,250000,99520829.58970481,6378101945.646204,61654985474.57997
492,831376,-19518.0,2205,True,-276046338274693.62,7.513387197053815e+28,1.609437942484609,171908700045312.0,250000,99316383.0816541,9567152918.469307,100986614139.3982
510,832193,-11914.0,666,True,-277049145533375.44,7.568129710501463e+28,1.6094379425048828,171908700045312.0,250000,9999779525.91955,1063016990.941034,18071288845.99758
516,832588,-3492.0,273,True,-277049123100949.56,7.568048916879672e+28,1.6094379425048828,171908700045312.0,250000,9999909682.430967,1063016990.941034,15945254864.115509
512,833106,-6503.0,570,True,-277049132828751.03,7.568109525974852e+28,1.6094379425048828,171908700045312.0,250000,99835073.7205277,1063016990.941034,17008271855.056545
503,833940,-12015.0,1348,True,-276769185891373.6,7.552824205397594e+28,1.6094379424938285,171908700045312.0,250000,99780541.65999505,10630169909.410341,80789291311.51859
505,834054,-10977.0,1036,True,-276904230463116.34,7.560199725599155e+28,1.6094379424904994,171908700045312.0,250000,99703877.24724174,5315084954.70517,45709730610.46446
507,836011,-18130.0,1124,True,-276937772256857.28,7.5620199070623745e+28,1.6094379424916256,171908700045312.0,250000,99939654.92349023,3189050972.823102,40394645655.7593
515,836851,-10004.0,562,True,-277049172791981.1,7.568080680120652e+28,1.6094379425048828,171908700045312.0,250000,9999814109.523855,1063016990.941034,9567152918.469307
513,842682,-12044.0,1127,True,-277049226799302.06,7.568091944320641e+28,1.6094379425048828,171908700045312.0,250000,99682183.90511623,1063016990.941034,32953526719.17206
520,843520,-10506.0,759,True,-277049286028184.12,7.568061243394411e+28,1.6094379425048828,171908700045312.0,250000,99977152.38379456,1063016990.941034,31890509728.23102
502,844341,-18068.0,2020,True,-276854621705611.4,7.5574528335230075e+28,1.609437942497506,171908700045312.0,250000,99400663.3664759,4252067963.764136,72285155383.9903
511,844605,-11780.0,1364,True,-277049231392623.84,7.568074520314781e+28,1.6094379425048828,171908700045312.0,250000,99743034.67369452,6378101945.646204,65907053438.34412
519,845511,-8389.0,934,True,-277049281720311.22,7.568037696976319e+28,1.6094379425048828,171908700045312.0,250000,9999690844.094545,1063016990.941034,48898781583.28757
508,847177,-14806.0,1774,True,-276997936515092.78,7.565265234504365e+28,1.609437942496483,171908700045312.0,250000,99565952.44807382,8504135927.528273,73348172374.93135
514,847535,-18336.0,1430,True,-277049248652544.34,7.568056333358788e+28,1.6094379425048828,171908700045312.0,250000,99542212.9298189,2126033981.882068,49961798574.2286
526,848043,-7610.0,752,True,-277049341353461.1,7.568014162695701e+28,1.6094379425048828,171908700045312.0,250000,99927179.44933422,5315084954.70517,48898781583.28757
525,848246,-10413.0,887,True,-277049324959834.06,7.568016251361651e+28,1.6094379425048828,171908700045312.0,250000,99794972.4061815,5315084954.70517,47835764592.346535
532,849703,-3802.0,262,True,-277049307041698.2,7.568037935662237e+28,1.6094379425048828,171908700045312.0,250000,9999913321.07701,1063016990.941034,17008271855.056545
527,851811,-10766.0,935,True,-277049320291808.78,7.568015714359834e+28,1.6094379425048828,171908700045312.0,250000,9999690505.514545,2126033981.882068,45709730610.46447
521,852097,-18107.0,1244,True,-277049293610191.44,7.568042889112484e+28,1.6094379425048828,171908700045312.0,250000,99848068.76861137,4252067963.764136,56339900519.87482
523,853602,-16356.0,1281,True,-277049292904021.12,7.568032797346612e+28,1.6094379425048828,171908700045312.0,250000,99636302.50864445,4252067963.764136,48898781583.287575
528,854202,-9205.0,720,True,-277049271741462.75,7.567978088759325e+28,1.6094379425048828,171908700045312.0,250000,99850185.9825771,1063016990.941034,32953526719.17206
522,854252,-12530.0,1354,True,-277049285678187.4,7.568028136565752e+28,1.6094379425048828,171908700045312.0,250000,99610321.93847328,2126033981.882068,40394645655.759285
518,858798,-12339.0,1787,True,-277049271504934.97,7.568020095298354e+28,1.6094379425048828,171908700045312.0,250000,99606769.02640478,6378101945.646204,91419461220.9289
537,859575,-7517.0,617,True,-277049257113072.22,7.567960027159084e+28,1.6094379425048828,171908700045312.0,250000,99818115.32826893,1063016990.941034,26575424773.52585
533,860425,-11411.0,828,True,-277049270854225.62,7.567972384405818e+28,1.6094379425048828,171908700045312.0,250000,99767155.23179717,1063016990.941034,20197322827.879646
517,860456,-14680.0,1900,True,-277049277760350.3,7.568014533061703e+28,1.6094379425048828,171908700045312.0,250000,99590673.95820692,5315084954.70517,102049631130.3392
529,861360,-13121.0,1115,True,-277049292508570.53,7.567954689317225e+28,1.6094379425048828,171908700045312.0,250000,99683013.48105532,1063016990.941034,42520679637.641365
535,862683,-11786.0,915,True,-277049297363866.16,7.567958986104137e+28,1.6094379425048828,171908700045312.0,250000,99710138.79931022,2126033981.882068,44646713619.52343
530,865365,-15433.0,1314,True,-277049318398865.34,7.567974954032507e+28,1.6094379425048828,171908700045312.0,250000,99687958.81710859,4252067963.764136,86104376266.22371
544,868167,-11307.0,537,True,-277049411898224.97,7.568026512595201e+28,1.6094379425048828,171908700045312.0,250000,99870682.59077494,1063016990.941034,17008271855.056545
538,869139,-10431.0,1083,True,-277049339331997.2,7.567983947806796e+28,1.6094379425048828,171908700045312.0,250000,99776922.0659532,3189050972.823102,41457662646.700325
541,869482,-12795.0,955,True,-277049361149158.53,7.567990313333993e+28,1.6094379425048828,171908700045312.0,250000,99831859.38845919,2126033981.882068,38268611673.87723
531,869741,-10409.0,1571,True,-277049321828891.7,7.56799615521433e+28,1.6094379425048828,171908700045312.0,250000,99643522.64473577,6378101945.646204,89293427239.04684
545,869977,-7401.0,597,True,-277049384399595.84,7.568032579567081e+28,1.6094379425048828,171908700045312.0,250000,99809679.40625755,2126033981.882068,26575424773.525856
524,871828,-19101.0,2368,True,-277049317103671.34,7.5679942351755775e+28,1.6094379425048828,171908700045312.0,250000,99293344.9455248,18071288845.99758,144570310767.98056
543,872014,-10596.0,826,True,-277049361112988.8,7.567985490340644e+28,1.6094379425048828,171908700045312.0,250000,99817247.64834507,5315084954.70517,53150849547.051704
542,872588,-19901.0,1146,True,-277049339028413.88,7.567975885860522e+28,1.6094379425048828,171908700045312.0,250000,99646641.71684234,1063016990.941034,45709730610.46447
547,873968,-10359.0,788,True,-277049329180214.6,7.56801627505689e+28,1.6094379425048828,171908700045312.0,250000,99846809.70857331,3189050972.823102,43583696628.5824
540,875234,-14800.0,1352,True,-277049318899324.22,7.567960105872881e+28,1.6094379425048828,171908700045312.0,250000,99565532.48997104,6378101945.646204,56339900519.8748
546,877000,-10982.0,1034,True,-277049313480252.4,7.5679920009557726e+28,1.6094379425048828,171908700045312.0,250000,99720911.84747005,1063016990.941034,31890509728.231018
553,879389,-7188.0,603,True,-277049215483795.3,7.567923475046153e+28,1.6094379425048828,171908700045312.0,250000,99823952.56637168,2126033981.882068,31890509728.231018
554,881513,-11026.0,721,True,-277049209721553.5,7.56794907115953e+28,1.6094379425048828,171908700045312.0,250000,99773078.20386566,2126033981.882068,23386373800.702747
552,883354,-10493.0,867,True,-277049202243591.1,7.567958700795277e+28,1.6094379425048828,171908700045312.0,250000,99752429.17972873,1063016990.941034,29764475746.348953
550,883943,-10036.0,986,True,-277049205182256.28,7.5679716457237925e+28,1.6094379425048828,171908700045312.0,250000,99781500.24401788,3189050972.823102,57402917510.81584
534,886031,-21069.0,2406,True,-277049264613078.1,7.567991978410747e+28,1.6094379425048828,171908700045312.0,250000,99251741.25110248,13819220882.233444,130751089885.74713
556,888030,-8885.0,1001,True,-277049177501896.5,7.568009437903738e+28,1.6094379425048828,171908700045312.0,250000,99778152.54800268,3189050972.823102,54213866537.99275
559,889570,-11650.0,896,True,-277142078078976.0,7.573130698063529e+28,1.6094379424716212,172611145302016.0,250000,99817691.01430319,2126033981.882068,23386373800.702747
548,893131,-21674.0,1903,True,-277225436628605.66,7.577698214552047e+28,1.609437942489222,172611145302016.0,250000,99424269.52078411,4252067963.764136,57402917510.81585
539,893185,-23179.0,2568,True,-277181149830887.28,7.575236229287801e+28,1.6094379424932777,172611145302016.0,250000,99394382.76241502,10630169909.410341,103112648121.28027
558,893904,-14248.0,1246,True,-277361842598433.7,7.5851926778489235e+28,1.6094379424809644,172611145302016.0,250000,99602491.32435532,5315084954.70517,58465934501.75688
564,895895,-10073.0,747,True,-277759836204041.6,7.607073692808219e+28,1.6094379424649867,172611145302016.0,250000,99761737.9517972,1063016990.941034,38268611673.87723
536,896390,-24002.0,3009,True,-277236942089375.6,7.578308095374659e+28,1.6094379424949785,172611145302016.0,250000,99084287.32555786,19134305836.938614,128625055903.86508
555,897252,-22210.0,1589,True,-277443023284006.2,7.589650567307079e+28,1.6094379424861274,172611145302016.0,250000,99727011.45760325,2126033981.882068,46772747601.405495
560,898040,-9665.0,1315,True,-277568056582461.72,7.596527249361121e+28,1.6094379424822194,172611145302016.0,250000,99610059.56644283,2126033981.882068,62718002465.521
549,898421,-23564.0,2066,True,-277392054879413.4,7.586839587907396e+28,1.6094379424904577,172611145302016.0,250000,99362364.90822105,6378101945.646204,81852308302.45958
551,901395,-18188.0,2016,True,-277504826228996.06,7.593025725800101e+28,1.6094379424901,172611145302016.0,250000,99914308.23920105,9567152918.469307,87167393257.16478
565,903919,-11910.0,1118,True,-278030551867142.88,7.621909436768193e+28,1.609437942478226,172611145302016.0,250000,99659007.23490699,3189050972.823102,44646713619.52342
561,904285,-19389.0,1556,True,-277771004652483.47,7.607664125987545e+28,1.6094379424857297,172611145302016.0,250000,99694701.83911997,4252067963.764136,59528951492.6979
563,908202,-14058.0,1553,True,-277950716893338.28,7.617535704608774e+28,1.6094379424856926,172611145302016.0,250000,99577540.3760433,9567152918.469307,79726274320.57755
571,908535,-8458.0,790,True,-278179513379858.16,7.630077115400697e+28,1.6094379425048828,172611145302016.0,250000,99856209.38474075,2126033981.882068,24449390791.643784
562,908889,-15688.0,1711,True,-277895867380197.97,7.614523327554836e+28,1.6094379424874647,172611145302016.0,250000,99581045.65813084,6378101945.646204,81852308302.45961
569,910209,-11424.0,1064,True,-278179496343013.06,7.630080015591797e+28,1.6094379425048828,172611145302016.0,250000,99732957.83752708,2126033981.882068,41457662646.70033
566,913150,-15038.0,1570,True,-278163410681814.25,7.629218716045115e+28,1.6094379424859004,172611145302016.0,250000,99571975.0359672,6378101945.646204,62718002465.521
557,913660,-19130.0,2567,True,-277744740650301.12,7.606220853887454e+28,1.609437942493273,172611145302016.0,250000,99211434.72070299,11693186900.351376,116931869003.5137
567,914786,-12087.0,1576,True,-278179496363813.7,7.630102750683506e+28,1.6094379425048828,172611145302016.0,250000,99579634.18215369,5315084954.70517,44646713619.52343
576,916627,-12173.0,952,True,-278179461135833.28,7.630090353023164e+28,1.6094379425048828,172611145302016.0,250000,99745752.8396907,2126033981.882068,53150849547.0517
572,919670,-17511.0,1455,True,-278270994457685.16,7.63514891274594e+28,1.6094379424946414,173056848822272.0,250000,99638501.10071295,4252067963.764136,69096104411.16722
570,920256,-19369.0,1647,True,-278276438342317.16,7.635450416371899e+28,1.6094379424958354,173056848822272.0,250000,99709752.58932926,2126033981.882068,64844036447.403076
578,921853,-13023.0,1098,True,-278390207588557.2,7.64177231291364e+28,1.6094379424913117,173056848822272.0,250000,99823604.46037549,2126033981.882068,44646713619.52343
575,923109,-11768.0,1543,True,-278365702257541.22,7.640390313887457e+28,1.6094379424952256,173056848822272.0,250000,99526985.5415449,9567152918.469307,95671529184.69304
574,924616,-16103.0,1661,True,-278393489035606.78,7.641917665195121e+28,1.6094379424959115,173056848822272.0,250000,99481491.16932435,5315084954.70517,81852308302.45961
581,927145,-8544.0,1141,True,-278590302119934.22,7.652814163699286e+28,1.609437942491823,173056848822272.0,250000,99661992.12879658,5315084954.70517,82915325293.40062
586,927155,-10434.0,658,True,-278891909196392.28,7.669480985764209e+28,1.6094379424822367,173056848822272.0,250000,99966865.97571087,2126033981.882068,37205594682.936195
568,927387,-20550.0,2141,True,-278403454542723.16,7.642466791451447e+28,1.6094379424979228,173056848822272.0,250000,99376742.8542933,4252067963.764136,110553767057.8675
577,931823,-22385.0,1744,True,-278568315246009.53,7.6515821472079206e+28,1.6094379424963385,173056848822272.0,250000,99446730.92700858,4252067963.764136,52087832556.11067
579,933594,-21726.0,1587,True,-278656932446414.47,7.656481673896025e+28,1.6094379424954932,173056848822272.0,250000,99589562.958245,2126033981.882068,55276883528.93377
580,935767,-24356.0,1702,True,-278681968659945.75,7.657858210637691e+28,1.6094379424961278,173056848822272.0,250000,99621662.19054174,1063016990.941034,58465934501.75687
573,937236,-21860.0,2499,True,-278547831237448.03,7.650429212626585e+28,1.60943794249892,173056848822272.0,250000,99629669.44272442,10630169909.410341,112679801039.74957
582,937601,-21122.0,1712,True,-278726785355814.28,7.66031756191836e+28,1.6094379424961789,173056848822272.0,250000,99511353.70556782,2126033981.882068,64844036447.40305
584,938108,-18877.0,1528,True,-278807715781326.4,7.664774882853502e+28,1.6094379424951308,173056848822272.0,250000,99503899.77543463,6378101945.646204,48898781583.28757
587,940534,-14826.0,1304,True,-278896552191409.47,7.669681644602008e+28,1.6094379425048828,173056848822272.0,250000,99631347.64659499,2126033981.882068,32953526719.17206
590,941333,-14688.0,1139,True,-278896533570456.62,7.669666778458981e+28,1.6094379425048828,173056848822272.0,250000,99735871.69358036,3189050972.823102,47835764592.346535
597,941607,-4462.0,365,True,-278896499518107.72,7.669586653491046e+28,1.6094379425048828,173056848822272.0,250000,99986771.15787445,1063016990.941034,18071288845.997578
593,941683,-11894.0,908,True,-278896518265869.53,7.669643520340674e+28,1.6094379425048828,173056848822272.0,250000,99764031.80382764,3189050972.823102,43583696628.5824
588,942992,-15724.0,1421,True,-278896545142243.53,7.669670701794862e+28,1.6094379425048828,173056848822272.0,250000,99775944.42993797,3189050972.823102,57402917510.81584
591,946616,-14640.0,1375,True,-278896516692419.3,7.669679359124319e+28,1.6094379425048828,173056848822272.0,250000,99648758.93080807,2126033981.882068,42520679637.64136
589,947037,-20868.0,1574,True,-278896525976353.5,7.669671571233293e+28,1.6094379425048828,173056848822272.0,250000,99627069.94454552,2126033981.882068,49961798574.22859
598,947332,-8202.0,631,True,-278896486267292.2,7.669682245434305e+28,1.6094379425048828,173056848822272.0,250000,99860377.13069886,3189050972.823102,27638441764.466885
601,948390,-6519.0,491,True,-278979460360529.84,7.67424514767476e+28,1.6094379424745342,173503693193216.0,250000,99862594.77475975,1063016990.941034,24449390791.643784
