episode,global_step,reward,steps,goal,actor_loss,critic_loss,entropy,alpha,replay_size,energy_level,min_collected_data,collected_data_sum,boundary_hits,obstacle_hits
2540,1271997,-25954.0,500,False,9663.346927490235,23.109684082388878,2.2043535915925902e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2541,1271998,-25954.0,500,False,9663.346927490235,23.109684082388878,2.2043535915925902e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2542,1271999,-25954.0,500,False,9663.346927490235,23.109684082388878,2.2043535915925902e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2543,1272000,-25954.0,500,False,9663.346927490235,23.109684082388878,2.2043535915925902e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2544,1279985,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2545,1279986,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2546,1279987,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2547,1279988,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2548,1279989,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2549,1279990,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2550,1279991,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2551,1279992,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2552,1279993,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2553,1279994,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2554,1279995,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2555,1279996,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2556,1279997,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2557,1279998,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2558,1279999,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2559,1280000,-25954.0,500,False,9733.190807128905,22.57723658571765,2.1988427921931796e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2560,1287985,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2561,1287986,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2562,1287987,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2563,1287988,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2564,1287989,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2565,1287990,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2566,1287991,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2567,1287992,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2568,1287993,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2569,1287994,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2570,1287995,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2571,1287996,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2572,1287997,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2573,1287998,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2574,1287999,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2575,1288000,-25954.0,500,False,9802.1937734375,23.78537870825082,2.0427955981291484e-20,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2576,1295985,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2577,1295986,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2578,1295987,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2579,1295988,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2580,1295989,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2581,1295990,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2582,1295991,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2583,1295992,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2584,1295993,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2585,1295994,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2586,1295995,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2587,1295996,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2588,1295997,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2589,1295998,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2590,1295999,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2591,1296000,-25954.0,500,False,9865.201543457031,22.857356083102523,9.187734055853473e-21,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2592,1303985,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2593,1303986,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2594,1303987,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2595,1303988,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2596,1303989,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2597,1303990,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2598,1303991,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2599,1303992,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2600,1303993,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2601,1303994,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2602,1303995,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2603,1303996,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2604,1303997,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2605,1303998,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2606,1303999,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2607,1304000,-25954.0,500,False,9927.397437744141,22.804086358258502,2.726311476951316e-22,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2608,1311985,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2609,1311986,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2610,1311987,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2611,1311988,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2612,1311989,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2613,1311990,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2614,1311991,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2615,1311992,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2616,1311993,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2617,1311994,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2618,1311995,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2619,1311996,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2620,1311997,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2621,1311998,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2622,1311999,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2623,1312000,-25954.0,500,False,10005.500022460938,23.115970675172285,4.140230870579706e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2624,1319985,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2625,1319986,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2626,1319987,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2627,1319988,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2628,1319989,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2629,1319990,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2630,1319991,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2631,1319992,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2632,1319993,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2633,1319994,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2634,1319995,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2635,1319996,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2636,1319997,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2637,1319998,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2638,1319999,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2639,1320000,-25954.0,500,False,10048.403780761719,23.16889832823351,3.315284926292145e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2640,1327985,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2641,1327986,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2642,1327987,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2643,1327988,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2644,1327989,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2645,1327990,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2646,1327991,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2647,1327992,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2648,1327993,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2649,1327994,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2650,1327995,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2651,1327996,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2652,1327997,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2653,1327998,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2654,1327999,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2655,1328000,-25954.0,500,False,10078.123199707032,23.179671286934287,2.3428280842340198e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2656,1335985,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2657,1335986,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2658,1335987,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2659,1335988,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2660,1335989,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2661,1335990,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2662,1335991,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2663,1335992,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2664,1335993,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2665,1335994,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2666,1335995,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2667,1335996,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2668,1335997,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2669,1335998,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2670,1335999,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2671,1336000,-25954.0,500,False,10119.687615722656,23.981555813350365,1.3814007891722924e-30,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2672,1343985,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2673,1343986,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2674,1343987,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2675,1343988,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2676,1343989,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2677,1343990,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2678,1343991,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2679,1343992,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2680,1343993,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2681,1343994,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2682,1343995,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2683,1343996,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2684,1343997,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2685,1343998,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2686,1343999,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2687,1344000,-25954.0,500,False,10164.023057617187,22.953426882125786,4.470813831708276e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2688,1351985,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2689,1351986,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2690,1351987,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2691,1351988,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2692,1351989,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2693,1351990,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2694,1351991,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2695,1351992,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2696,1351993,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2697,1351994,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2698,1351995,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2699,1351996,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2700,1351997,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2701,1351998,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2702,1351999,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2703,1352000,-25954.0,500,False,10198.152623779297,23.894346298520453,1.431580993932483e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2704,1359985,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2705,1359986,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2706,1359987,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2707,1359988,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2708,1359989,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2709,1359990,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2710,1359991,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2711,1359992,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2712,1359993,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2713,1359994,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2714,1359995,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2715,1359996,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2716,1359997,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2717,1359998,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2718,1359999,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2719,1360000,-25954.0,500,False,10225.412294921874,23.851827151671518,1.4516637466538437e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2720,1367985,-25954.0,500,False,10249.384253662109,23.576128594708162,1.501004993279917e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2721,1367986,-25954.0,500,False,10249.384253662109,23.576128594708162,1.501004993279917e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2722,1367987,-25954.0,500,False,10249.384253662109,23.576128594708162,1.501004993279917e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
2723,1367988,-25954.0,500,False,10249.384253662109,23.576128594708162,1.501004993279917e-31,7.389056205749512,300000,9999835472.997665,0.0,0.0,499,0
